work_id,doi,title,year,era,time_role,in_degree,out_degree,k_core,year_cites_percentile,cites,in_core,decision,datasets,stages,organism,axis,method,abstract_missing,tag_source,why,in_global_core,stratum_champion_cells,added_for_coverage
work_783a1dd4e73fe636,10.1038/s41467-024-50411-z,Multiplexed volumetric CLEM enabled by scFvs provides insights into the cytology of cerebellar cortex,2024,2024,sota,3,14,11,60,9,1,adjacent_relevant,,acquisition,mouse,pipeline_stage,CLEM;confocal;volume EM,false,title_abstract+title_abstract_organism+stages,sota_2024_out_and_in,yes,method:CLEM|2024,
work_81da438199f08eec,nan,Joint Deformable Registration of Large EM Image Volumes: A Matrix Solver Approach,2018,2018–2019,history,12,5,11,24,16,1,core_relevant,,alignment,fly,pipeline_stage,electron microscopy,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,,
work_ab693beb93fb50a7,10.1101/2020.12.15.422897,Molecular topography of an entire nervous system,2020,2020–2021,history,12,7,11,99,580,1,adjacent_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_aba24ab36d2c1f77,10.64898/2025.12.10.689094,Hierarchical Community Structure of the Adult Drosophila Connectome Reveals Conserved Circuit Archetypes,2026,2026,sota,0,14,11,77,1,1,core_relevant,,,fly,biological_application,,false,title_abstract_organism+title_axis,sota_2026_out,yes,axis:biological_application|2026,
work_ba57f8894b215008,10.1007/s12038-025-00513-7,C. elegans wired and wireless connectome: insights into principles of nervous system structure and function,2025,2025,,0,18,11,73,5,0,adjacent_relevant,DS01 C. elegans (White+),infrastructure,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,unproven_2025_low_inout,,organism:elegans|2025,yes
work_bf26c692403dc5e3,10.1126/science.ado8316,Synaptic architecture of a memory engram in the mouse hippocampus,2025,2025,sota,3,16,11,95,25,1,core_relevant,,acquisition;synapses,mouse,pipeline_stage,volume EM,false,dryrun+title_abstract_organism+stages+title_abstract,sota_2025_out_and_in,yes,,
work_bf960a676e2587a3,10.1038/s41467-023-44354-0,Petascale pipeline for precise alignment of images from serial section electron microscopy,2022,2022–2023,history,7,7,11,80,33,1,core_relevant,DS13 MICrONS,sectioning;alignment;segmentation,mouse,pipeline_stage,serial-section EM,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,stage:alignment|2022–2023,
work_cda2a76c443e1ca4,10.1109/tvcg.2015.2467441,NeuroBlocks – Visual Tracking of Segmentation and Proofreading for Large Connectomics Projects,2016,2016–2017,history,14,5,11,61,44,1,core_relevant,,segmentation;proofreading;graph_analysis,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_d81e3f399756a9fe,nan,Morphological Error Detection in 3D Segmentations,2017,2016–2017,history,6,5,11,39,29,1,core_relevant,,segmentation,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_da35586ff18e6e97,10.1145/2484838.2484870,The Open Connectome Project Data Cluster: Scalable Analysis and Vision for High-Throughput Neuroscience,2013,2010–2015,history,19,5,11,49,63,1,role_bridge,,proofreading;infrastructure,,pipeline_stage,volume EM,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_e658e86f777c36d3,10.1038/s41586-024-07939-3,Connectome-constrained networks predict neural activity across the fly visual system,2024,2024,sota,17,3,11,97,113,1,core_relevant,,modeling,fly,pipeline_stage,Connectome-constrained visual-system model,false,dryrun+title_abstract_organism+stages+methods_registry,sota_2024_out_and_in,yes,,
work_e84ef641502e9841,nan,Robust neural circuit reconstruction from serial electron microscopy with convolutional recurrent networks,2018,2018–2019,history,2,14,11,24,16,1,core_relevant,,segmentation,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_f0209d7bdfe6efad,10.1038/sdata.2015.46,A resource from 3D electron microscopy of hippocampal neuropil for user training and tool development,2015,2010–2015,history,8,16,11,42,47,1,core_relevant,,sectioning;segmentation,other,training_outreach,serial-section EM,false,dryrun+title_abstract_organism+stages+title_abstract+title_axis,history_milestone,yes,axis:training_outreach|2010–2015,
work_f93e1f7592159c1e,10.1101/2023.09.26.558265,A Scalable Staining Strategy for Whole-Brain Connectomics,2023,2022–2023,history,3,10,11,60,9,1,core_relevant,,preparation;sectioning;infrastructure,mouse,pipeline_stage,serial-section EM,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,,
work_fd6353a8d1e9547e,10.1371/journal.pbio.0030068,Highly Nonrandom Features of Synaptic Connectivity in Local Cortical Circuits,2005,2005–2009,history,17,0,11,77,1605,1,adjacent_relevant,,proofreading,other,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,stage:proofreading|2005–2009;organism:other|2005–2009,
work_fefe636e68acdb8a,10.1101/406207,Plasticity of the electrical connectome of C. elegans,2018,2018–2019,history,20,8,11,88,147,1,adjacent_relevant,DS01 C. elegans (White+),,elegans,registry_dataset,,false,dryrun+dataset_organism+datasets,history_milestone,yes,axis:registry_dataset|2018–2019,
work_020893805fee7188,nan,The Connectome and the Quest for the Functional Logic of the Drosophila Early Olfactory System,2026,2026,sota,0,14,10,35,0,1,adjacent_relevant,,preparation;graph_analysis,fly,pipeline_stage,electron microscopy,false,dryrun+title_abstract_organism+stages+title_abstract,sota_2026_out,yes,,
work_08619b07a36cc83e,10.1101/2024.01.09.574419,A split-GAL4 driver line resource for Drosophila neuron types,2024,2024,sota,8,16,10,90,28,1,adjacent_relevant,,,fly,,electron microscopy,false,title_abstract_organism+title_abstract,sota_2024_out_and_in,yes,,
work_0e238b06daf60ae4,10.1186/s12859-018-2232-0,Effective automated pipeline for 3D reconstruction of synapses based on deep learning,2018,2018–2019,history,3,10,10,31,18,1,core_relevant,,segmentation;synapses,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_0f41f2b9ac638657,10.1523/eneuro.0053-22.2022,Identifying Inputs to Visual Projection Neurons in Drosophila Lobula by Analyzing Connectomic Data,2022,2022–2023,history,2,12,10,49,8,1,core_relevant,,,fly,,electron microscopy,false,title_abstract_organism+title_abstract,history_milestone,yes,,
work_186acb8763d28840,10.1371/journal.pcbi.0010042,The Human Connectome: A Structural Description of the Human Brain,2005,2005–2009,history,42,0,10,100,3307,1,adjacent_relevant,,infrastructure,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,stage:infrastructure|2005–2009,
work_1f2d549356fe466e,10.1101/2023.06.05.543407,Systematic annotation of a complete adult male Drosophila nerve cord connectome reveals principles of functional organisation,2024,2024,,15,0,10,95,68,0,core_relevant,,acquisition;segmentation;proofreading;infrastructure;graph_analysis,fly,pipeline_stage,neuPrint,false,dryrun+title_abstract_organism+stages+title_abstract,unproven_2024_low_inout,,method:neuPrint|2024,yes
work_27e18aa6bae94e96,10.1126/science.abb4534,Postnatal connectomic development of inhibition in mouse barrel cortex,2020,2020–2021,history,15,2,10,85,75,1,core_relevant,DS12 L4 barrel cortex,segmentation,mouse,pipeline_stage,electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,dataset:DS12 L4 barrel cortex|2020–2021,
work_2f671ade1d1c2e2c,10.21203/rs.3.rs-6881911/v1,Sexually-dimorphic neurons in the Drosophila whole-brain connectome,2025,2025,,0,14,10,14,0,0,core_relevant,DS06 FlyWire,,fly,registry_dataset,FlyWire;electron microscopy,false,dryrun+dataset_organism+datasets+title_abstract,unproven_2025_low_inout,,dataset:DS06 FlyWire|2025;method:FlyWire|2025,yes
work_32511d828fc70ade,10.64898/2026.06.30.735468,Connectome-scale self-supervised representation learning reveals neuronal organization beyond canonical labels,2026,2026,sota,0,12,10,35,0,1,core_relevant,DS06 FlyWire,preparation;proofreading;synapses;infrastructure;graph_analysis,fly,pipeline_stage,FlyWire;electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,sota_2026_out,yes,dataset:DS06 FlyWire|2026;method:FlyWire|2026,
work_3f148a970f4d8675,10.1038/s41467-026-69333-z,Proprioceptive limit detectors contribute to sensorimotor control of the Drosophila leg,2026,2026,sota,1,13,10,89,2,1,core_relevant,,,fly,,electron microscopy,false,title_abstract_organism+title_abstract,sota_2026_out,yes,,
work_3f33a09c75f65755,10.1038/s41586-024-07765-7,Perisomatic ultrastructure efficiently classifies cells in mouse cortex,2025,2025,sota,5,9,10,90,17,1,core_relevant,DS13 MICrONS,,mouse,registry_dataset,electron microscopy,false,dryrun+dataset_organism+datasets+title_abstract,sota_2025_out_and_in,yes,,
work_3f9932d1eb0e6de5,nan,Thermodynamic connectivity reveals functional specialization and multiplex organization of extrasynaptic signaling,2026,2026,sota,0,13,10,35,0,1,core_relevant,DS01 C. elegans (White+),preparation;infrastructure;graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,sota_2026_out,yes,,
work_4785092574ee1f39,10.1093/bioinformatics/btq219,As-rigid-as-possible mosaicking and serial section registration of large ssTEM datasets,2010,2010–2015,history,11,0,10,56,151,1,core_relevant,DS03 Drosophila larva,preparation;sectioning;acquisition;alignment,fly,pipeline_stage,ssTEM;serial-section EM;TrakEM2,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,dataset:DS03 Drosophila larva|2010–2015,
work_4aacd75f73cf971f,10.1101/2025.03.14.643363,Correlative light and electron microscopy reveals the fine circuit structure underlying evidence accumulation in larval zebrafish,2025,2025,,0,10,10,83,8,0,core_relevant,DS15 zebrafish,infrastructure;graph_analysis;modeling,zebrafish,pipeline_stage,CLEM;electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,unproven_2025_low_inout,,method:CLEM|2025,yes
work_4bc689f7d81f71a8,10.1016/j.cub.2023.08.020,Brain wiring determinants uncovered by integrating connectomes and transcriptomes.,2023,2022–2023,history,4,11,10,83,22,1,adjacent_relevant,,synapses,fly,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_4d35d34b923b60d1,10.1371/journal.pcbi.1005989,"Hub connectivity, neuronal diversity, and gene expression in the Caenorhabditis elegans connectome",2018,2018–2019,history,15,16,10,80,80,1,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,Network motifs,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,,
work_554b7819a83e2fe3,10.1101/2025.10.16.682869,Synapse Detection Efficiency in EM Drosophila Connectomics,2025,2025,sota,2,12,10,51,2,1,core_relevant,DS04 FAFB;DS05 hemibrain;DS07 VNC (FANC/MANC),preparation;sectioning;acquisition;proofreading;synapses,fly,pipeline_stage,FIB-SEM;ssTEM,false,dryrun+dataset_organism+stages+title_abstract,sota_2025_out_and_in,yes,dataset:DS04 FAFB|2025;method:ssTEM|2025,
work_5fab3e4a6f687f3d,10.64898/2026.06.12.730308,Developmental Continuity of Brain Network Core Organization in C. elegans,2026,2026,sota,0,11,10,35,0,1,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,sota_2026_out,yes,,
work_601a56be8326088e,10.1038/s41583-025-01008-y,Long-range axon branching: contributions to brain network plasticity and repair,2026,2026,sota,0,11,10,99,6,1,adjacent_relevant,,,,biological_application,electron microscopy,false,strays_axis+title_abstract,sota_2026_out,yes,,
work_63ec5ea7fbf83d9e,10.7554/elife.40025,Comparisons between the ON- and OFF-edge motion pathways in the Drosophila brain,2019,2018–2019,history,7,6,10,91,125,1,core_relevant,,synapses,fly,pipeline_stage,electron microscopy,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,,
work_64f7b9e478002d6b,10.1101/548081,Segmentation-Enhanced CycleGAN,2019,2018–2019,history,6,7,10,57,25,1,core_relevant,,segmentation;proofreading;acquisition,,pipeline_stage,volume EM,false,dryrun+title_abstract+stages+title_abstract,history_milestone,yes,,
work_6e6f3f5c12eedea0,10.1101/2025.05.16.654254,Accelerating Neuron Reconstruction with PATHFINDER,2025,2025,sota,3,8,10,83,8,1,core_relevant,,segmentation;proofreading,mouse,pipeline_stage,,false,dryrun+title_abstract_organism+stages,sota_2025_out_and_in,yes,,
work_70f9a69534438a69,10.1242/jeb.242740,A connectome is not enough - what is still needed to understand the brain of Drosophila?,2021,2020–2021,history,9,11,10,54,17,1,adjacent_relevant,,,fly,,electron microscopy,false,title_abstract_organism+title_abstract,history_milestone,yes,,
work_74ae11cddb4ef3c5,10.1117/12.3028309,Cell nuclei segmentation in mm-scale x-ray holographic nanotomography images of mouse brain tissue,2024,2024,,1,10,10,30,3,0,role_bridge,DS13 MICrONS,preparation;segmentation;proofreading;graph_analysis,mouse,pipeline_stage,XNH;X-ray microscopy,false,dryrun+dataset_organism+stages+title_abstract,unproven_2024_low_inout,,method:X-ray microscopy|2024,yes
work_77733aed5786f1e1,10.3390/electronics15061181,Isotropic Reconstruction of Anisotropic vEM Volumes with ViT-Guided Diffusion,2026,2026,sota,0,11,10,35,0,1,core_relevant,,segmentation;infrastructure;modeling;acquisition,,pipeline_stage,volume EM,false,dryrun+title_abstract+stages+title_abstract,sota_2026_out,yes,stage:modeling|2026,
work_79637f99f0c0390e,10.1016/j.neuron.2012.09.010,NEUROMODULATION OF NEURONAL CIRCUITS: BACK TO THE FUTURE,2012,2010–2015,history,15,0,10,97,899,1,adjacent_relevant,,,,,,false,blank,history_milestone,yes,,
work_79d3436af1375244,10.1093/bioinformatics/btw794,Image-based correction of continuous and discontinuous non-planar axial distortion in serial section microscopy,2015,2010–2015,history,7,8,10,28,25,1,core_relevant,,preparation;sectioning;graph_analysis,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_7ab3302f7f8fd0a5,10.1109/tmi.2021.3097826,Learning and Segmenting Dense Voxel Embeddings for 3D Neuron Reconstruction,2019,2018–2019,history,4,7,10,63,33,1,core_relevant,,preparation;sectioning;segmentation;graph_analysis,,pipeline_stage,serial-section EM,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_7dfc100d5e4e218b,10.1101/2021.07.11.451911,Circuit motifs and graph properties of connectome development in C. elegans,2021,2020–2021,history,4,9,10,31,6,1,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_89f08707e2ff8e73,10.3389/fnins.2019.00897,A Student’s Guide to Neural Circuit Tracing,2019,2018–2019,history,6,17,10,92,129,1,adjacent_relevant,,proofreading,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_9fcf57e381b11acb,10.1371/journal.pone.0087351,Automated Detection of Synapses in Serial Section Transmission Electron Microscopy Image Stacks,2014,2010–2015,history,7,4,10,67,65,1,core_relevant,,sectioning;acquisition;segmentation;proofreading,mouse,pipeline_stage,ssTEM;serial-section EM;ilastik interactive ML,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,,
work_a3723ea06299828e,10.1101/385476,"A genetic, genomic, and computational resource for exploring neural circuit function",2018,2018–2019,history,10,2,10,94,214,1,core_relevant,,segmentation,fly,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_ad7b99d70c070146,nan,Exploring the retinal connectome,2011,2010–2015,history,37,4,10,73,184,1,core_relevant,DS09/DS10 mouse retina,acquisition;alignment;proofreading;infrastructure;graph_analysis,mouse,pipeline_stage,Network motifs;TEM,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,method:Network motifs|2010–2015;method:TEM|2010–2015,
work_b67a92b47c45e7c3,10.1101/2025.09.30.679510,The central complex of the larval fruit fly brain,2025,2025,,1,14,10,51,2,0,core_relevant,DS03 Drosophila larva,,fly,registry_dataset,,false,dryrun+dataset_organism+datasets,unproven_2025_low_inout,,axis:registry_dataset|2025,yes
