work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason
work_3d4f38987151cf50,7379f8a9d4a74b2262e3556d010462a98950eb45,unresolved,1,7379f8a9d4a74b2262e3556d010462a98950eb45,"The oblique effect: The relationship between profiles of visuospatial preference, cognition, and brain connectomics in older adults",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,83b8c204c02b2449dcd415247e4456fe0df46414a74a5eac02aa7c20b6d5793d,batch_009,out_of_scope,[],0.93,brain connectomics in older adults... diffusion MRI-derived white matter tractography,Visuospatial oblique effect and DTI connectomics.,['diffusion_mri_or_tractography'],False,
work_3d4f459dce5d0c1b,6407ff23a8bcbda84b6a4965fd37571ca8a3c799,core_audit,1,6407ff23a8bcbda84b6a4965fd37571ca8a3c799,Dynamic Functional Connectivity in the Static Connectome of C. elegans,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,39f2c360e0778918bdbf863371d393202f93aade611b4a2a20826515276d6184,batch_009,core_relevant,"['biological_application', 'network_science', 'structure_function_modeling']",0.93,static anatomical connectome can be modulated... Caenorhabditis elegans,Functional modulation of stereotyped C. elegans connectome.,[],False,
work_3d61aeab949bc36b,4eeccba7e20e6fe03cfa1ab5fca561165e627242,core_audit,1,4eeccba7e20e6fe03cfa1ab5fca561165e627242,Synaptic connectome of a neurosecretory network in the Drosophila brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c6a1bcb278bfb63df4d9113fb119329b4288099e730ea1cabf0ac5092c1968a5,batch_009,core_relevant,"['biological_application', 'network_science', 'synapse_inference']",0.95,characterize the synaptic connectome of NSC in the adult Drosophila brain,Synaptic connectome mapping of Drosophila neurosecretory network.,[],False,
work_3d7275700017b983,fb2717051cf426ab067d118c3e1a786a100f574b,role_bridge,1,fb2717051cf426ab067d118c3e1a786a100f574b,Generative Adversarial Learning for Reducing Manual Annotation in Semantic Segmentation on Large Scale Miscroscopy Images: Automated Vessel Segmentation in Retinal Fundus Image as Test Case,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_3d7aae78a00ecbef,febca1018adf46dbdd082b61cf84fad38ad366c7,core_audit,1,febca1018adf46dbdd082b61cf84fad38ad366c7,Communicability systematically explains transmission speed in a cortical macro-connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,fd6328eed122ed8ef3f1f5c35e7c01101901104af041534546603db970574e6e,batch_009,out_of_scope,[],0.88,macro-connectome... ECoG... single-unit recordings,Communicability analysis of macro-scale electrophysiological propagation.,['mesoscale_only'],True,core_noise_audit
work_3d86fb817f25dd87,0628ea149625f2fcf6249e0f5f21e73e490cdf83,unresolved,1,0628ea149625f2fcf6249e0f5f21e73e490cdf83,Spontaneous functional network dynamics and associated structural substrates in the human brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,8ca29f7c89a866a8408fd6e31a75f4e2d44f562d8fff1066058cfc0086efea15,batch_009,out_of_scope,[],0.94,dynamic functional connectivity (D-FC)... resting-state functional MRI,Dynamic resting-state fMRI connectome analysis.,['resting_state_or_functional_connectivity'],False,
work_3d8aa66d520ee81d,4cbcb671d7962d7c7aa928b951456cc211f21292,core_audit,1,4cbcb671d7962d7c7aa928b951456cc211f21292,Brain-inspired computing with self-assembled networks of nano-objects,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,fc9bd94f733cb4ea7bb36a9e9f6e719025f7f334fee13075e5a5eaa7a5f83f44,batch_009,out_of_scope,[],0.92,self-assembled networks of nano-objects... brain-inspired computing,In materia neuromorphic nanowire computing review.,[],True,core_noise_audit
work_3d98d18aeb1fdbbf,f4954009a66f2097ef653d8db4cd295d90b17a07,core_audit,1,f4954009a66f2097ef653d8db4cd295d90b17a07,Synchronization Patterns in Modular Neuronal Networks: A Case Study of C. elegans,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,219ccaaa8d55d7ace56204ade2c1db98bcc3b72dbcd078423d2aef6ed9d4e01c,batch_009,core_relevant,"['structure_function_modeling', 'network_science', 'biological_application']",0.91,modular multilayer topology of the connectome of Caenorhabditis elegans,Synchronization dynamics on C. elegans connectome topology.,[],False,
work_3d9be50ea4362107,ef4481cbc18c91e7bf0e53693bb77f3608743626,role_bridge,1,ef4481cbc18c91e7bf0e53693bb77f3608743626,A set of measures of centrality based upon betweenness,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_3d9daf3ab214c7e3,06e229166206b78af16786cf3e576036253cc9d3,core_audit,1,06e229166206b78af16786cf3e576036253cc9d3,Generating an Executable Model of the Drosophila Central Complex,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,06f9583b3daaba65859f4e81c0013eaba3541b333c5eb7bf4673fb6e81191ac2,batch_009,core_relevant,"['structure_function_modeling', 'network_science']",0.88,construct and evaluate executable neural circuit models of the CX neuropils,Algorithmic connectome-based model of Drosophila central complex.,[],False,
work_3dbce6aa5261fb05,d084c7e8e90f259425352e8f24bc32ad63293e6b,core_audit,1,d084c7e8e90f259425352e8f24bc32ad63293e6b,Circuits for integrating learned and innate valences in the insect brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a238b1a05049ef90a0e3ab34d23a4db3164c460ce39d4b538bdb44731b6cd0d9,batch_009,core_relevant,"['biological_application', 'network_science', 'reconstruction_segmentation']",0.96,electron microscopy to comprehensively map with synaptic resolution all neurons downstream of all mushroom body output neurons,EM connectome of learned/innate valence integration circuits.,[],False,
work_3dd17c8513edc65b,9be97a90855b2ce3d18d2258320cfcb87a1fdd41,unresolved,1,9be97a90855b2ce3d18d2258320cfcb87a1fdd41,Brain annotation toolbox: exploring the functional and genetic associations of neuroimaging results,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,9baf1114064eecc9991c19f3ef96a25a9d91af56c923822c6cc20a7023241ac4,batch_009,out_of_scope,[],0.9,functional and genetic annotations... Human Connectome Project,Neuroimaging annotation toolbox referencing HCP.,"['resting_state_or_functional_connectivity', 'generic_network_neuroscience']",False,
work_3de0825b6d9efa49,84f6824a64f3e7d37d9cdb66e57dc0596b60acb8,core_audit,1,84f6824a64f3e7d37d9cdb66e57dc0596b60acb8,Flood-Filling Networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,83c5a2ec6b8babe473440f352f6fe1516341f5ee622ba14796c988f326947cd4,batch_009,core_relevant,"['reconstruction_segmentation', 'infrastructure']",0.97,connectomic reconstruction from volume electron microscopy data... flood-filling neural networks,Flood-filling networks for EM connectomic segmentation.,[],False,
work_3e2038391ca8d0de,2b04787024e91cbeadb97b73271476b1163c777b,unresolved,1,2b04787024e91cbeadb97b73271476b1163c777b,Correlates and Predictors of the Severity of Suicidal Ideation in Adolescence: An Examination of Brain Connectomics and Psychosocial Characteristics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,82f04858845ffd1492c2555f0a56836754d828087e656ddbdec25eced632bed6,batch_009,out_of_scope,[],0.92,Brain Connectomics and Psychosocial Characteristics... resting-state fMRI,Adolescent SI prediction from psychosocial and fMRI graph metrics.,"['resting_state_or_functional_connectivity', 'generic_health_context']",False,
work_3e32ee50c51610c3,9c05f1307b76b1d9b75dbb220858f052b3d62c45,unresolved,1,9c05f1307b76b1d9b75dbb220858f052b3d62c45,Structural white matter connectometry of reading and dyslexia,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,246e1638e2d6d6d168225a634f1b40189d220d8cd9c2a3c34e7f5adc01ec8efb,batch_009,out_of_scope,[],0.94,structural white matter connectometry of reading and dyslexia,Dyslexia white matter connectometry from diffusion MRI.,['diffusion_mri_or_tractography'],False,
work_3e58e01b1b6afbaf,5212cf81a7bb57a86508ca480244fa04a950447f,role_bridge,1,5212cf81a7bb57a86508ca480244fa04a950447f,Brain Network Fingerprints of Alzheimer’s Disease Risk Factors in Mouse Models with Humanized APOE Alleles,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,075132ee657fd716ff5c3260b781c3dcb0ba25153e9b1c8748248885b12e9bcf,batch_009,role_bridge,"['health_translation', 'network_science']",0.78,network topological and GraphClass analyses of brain connectomes derived from accelerated diffusion-weighted MRI,Mouse DWI connectome analysis of AD risk factors.,[],True,low_confidence
work_3e60fe428a3b9056,f6e0aff27c6509d8c669aef86a7c187b0553efa0,core_audit,1,f6e0aff27c6509d8c669aef86a7c187b0553efa0,Sustained expression of unc-4/Hox and unc-37/Groucho in postmitotic neurons specifies the spatial organization of the cholinergic synapses in C. elegans,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1d391ee89aacfbe1b4fa34b1b70ab00436389630d7b04c09cdc2dc491ad5bb4f,batch_009,core_relevant,"['biological_application', 'synapse_inference']",0.9,synaptic tiling defects of unc-4 and unc-37 mutants,Postmitotic roles of cell fate genes in C. elegans synapse patterning.,[],False,
work_3e71b715500e58e1,e886171f6b26b71cc6e64a8ae5505391cc287ffe,unresolved,1,e886171f6b26b71cc6e64a8ae5505391cc287ffe,Disrupted structural connectivity in Pediatric Bipolar Disorder,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ce1fd8653ae619704ed7461491499743b5be016666bd6519fb64a29594195d43,batch_009,out_of_scope,[],0.93,"whole-brain structural connectomes, constructed using probabilistic tractography and diffusion tensor imaging",Pediatric bipolar disorder DTI connectome.,"['diffusion_mri_or_tractography', 'generic_health_context']",False,
work_3e739d072d0f3c8a,e8de1b9499bdea8b4a5599a305fd5adae62c3ed0,unresolved,1,e8de1b9499bdea8b4a5599a305fd5adae62c3ed0,DSAM: A deep learning framework for analyzing temporal and spatial dynamics in brain networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,43b038ac36014e95f6d3475e2fe626fdfc9f5e0bf743f82e0223d47b83d93672,batch_009,out_of_scope,[],0.95,Human Connectome Project dataset... resting-state functional magnetic resonance imaging,Deep learning DSAM on fMRI time series.,"['generic_machine_learning', 'resting_state_or_functional_connectivity']",False,
work_3e7c6d20ba4b9728,e8252e8db75682d66ae568ccceda61d705bbc53a,unresolved,1,e8252e8db75682d66ae568ccceda61d705bbc53a,Disclosing large‐scale directed functional connections in MEG with the multivariate phase slope index,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,8cd40a7c2e9fce106b9907c479c1bb7791eb716314889049403e25a1b9f1e307,batch_009,out_of_scope,[],0.92,directed functional connectivity in the alpha band... Human Connectome Project,MEG directed functional connectivity in resting state.,['resting_state_or_functional_connectivity'],False,
work_3ec2672b886ad260,a284f8936aeb51e9a4527bc8c9334241b6153810,core_audit,1,a284f8936aeb51e9a4527bc8c9334241b6153810,High-Resolution Synaptic Connectomics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,core_noise_audit
work_3ec538b5a1a71a82,663bc8170df31a36d1fe026f992c685d910fa97c,unresolved,1,663bc8170df31a36d1fe026f992c685d910fa97c,Structural network alterations in focal and generalized epilepsy assessed in a worldwide ENIGMA study follow axes of epilepsy risk gene expression,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,87e0c431909dd0f9010c598cec6247bc59e2dc5e7ae61470c8bd4f4d6d2a4502,batch_009,out_of_scope,[],0.9,whole-brain structural covariance networks in patients with epilepsy,Epilepsy structural covariance network and gene expression.,"['generic_health_context', 'generic_network_neuroscience']",True,random_high_confidence_exclusion_audit
work_3eeadd4ace5b5f2e,9ea0407b1fcdddce175da1b21c2535e836efe7eb,unresolved,1,9ea0407b1fcdddce175da1b21c2535e836efe7eb,Summer School Connectomics 2014,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_3f0421e54f4413e8,161400763d983b5004dc1870841e358bffad79bc,core_audit,1,161400763d983b5004dc1870841e358bffad79bc,The synaptic organization in the C. elegans neural network suggests significant local compartmentalized computations,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,30c1c8fd6ab06ee1eebc6d309733ff81549ae33df2dc95bf31cf1f133925fdd2,batch_009,core_relevant,"['biological_application', 'network_science', 'synapse_inference']",0.94,"full wiring diagram is available, including the coordinates of individual synapses",Synaptic clustering and compartmentalized computation in C. elegans connectome.,[],False,
work_3f148a970f4d8675,63ee0219bc6c6f332c41beba68d6d5bc9f98be1f,core_audit,1,63ee0219bc6c6f332c41beba68d6d5bc9f98be1f,Proprioceptive limit detectors contribute to sensorimotor control of the Drosophila leg,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,4ac0bdac80d516b855561fab00ddc2b5b03eacfa959244f851d4396cf23bb6dd,batch_009,core_relevant,"['biological_application', 'structure_function_modeling', 'reconstruction_segmentation']",0.93,reconstructing CxHP8 axons in an electron microscopy dataset,EM connectome-based prediction of Drosophila proprioceptive reflex circuits.,[],False,
work_3f1826f13366209a,d6ee86cc6dc5e1ec14e464e45df2189e6d4c5788,unresolved,1,d6ee86cc6dc5e1ec14e464e45df2189e6d4c5788,Toward a foundational brain model of intelligence.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f166d065c02e7b511325994bca3fd05f461901b7bc874d9b57c0eb4f50b4636a,batch_009,adjacent_relevant,"['structure_function_modeling', 'network_science']",0.74,computational platform that incorporates connectome and cell types,NeuroAI proposal to build connectome-informed brain models.,[],True,low_confidence
work_3f1c949bdb8d7cb7,a5afb982d267e8d9021c4304c94d24b055dd87c2,core_audit,1,a5afb982d267e8d9021c4304c94d24b055dd87c2,Multiple Independent Oscillatory Networks in the Degenerating Retina,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,85a0136134a8847f405e5730b1ff555f1f7a5940db96d294933cd9bb1eb0c8f8,batch_009,out_of_scope,[],0.88,Remodeling of (outer) retinal circuits... oscillatory activity in the degenerating retina,Retinal degeneration oscillatory network review.,[],True,core_noise_audit
work_3f33a09c75f65755,02192dd2392b25fbabaf4b12d04ef54849c5314a,core_audit,1,02192dd2392b25fbabaf4b12d04ef54849c5314a,Perisomatic ultrastructure efficiently classifies cells in mouse cortex,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,15b4db60981a4f71404350fbab8d069d4370abd38da8985e27891fff779165e1,batch_009,core_relevant,"['reconstruction_segmentation', 'biological_application', 'synapse_inference']",0.95,cellular-scale electron microscopy provides dense ultrastructural examination... cell types defined primarily on the basis of their connectivity patterns,Perisomatic EM ultrastructure classification in cortex connectome dataset.,[],False,
work_3f3c478a499f888b,e2dae32797c01156c6ecd5c2ebbfd2b9598917c5,unresolved,1,e2dae32797c01156c6ecd5c2ebbfd2b9598917c5,Altered dynamic electroencephalography connectome phase-space features of emotion regulation in social anxiety,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d08700d66521e765b97d7936f90e35c6ce6348b70cf7eb3b155ea1dcf85bd92f,batch_009,out_of_scope,[],0.92,phase-space connectome manifold of EEG brain dynamics,EEG connectome manifold learning in social anxiety.,"['resting_state_or_functional_connectivity', 'generic_health_context']",False,
work_3f5f78481f866460,78a112d32416c306830e05c1aebf9dd45d34676c,unresolved,1,78a112d32416c306830e05c1aebf9dd45d34676c,The Structural and Functional Connectome and Prediction of Risk for Cognitive Impairment in Older Adults,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,faa1beb99ec57d567f29df7bf5c401bc58f033932b38366d500fe7808070ec5e,batch_009,out_of_scope,[],0.9,human connectome refers to a comprehensive description of the brain's structural and functional connections,Review of macro connectome in cognitive impairment.,"['generic_health_context', 'resting_state_or_functional_connectivity', 'ambiguous_connectome_usage']",False,
